"TARIFF,156015,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,18"
"TARIFF,156016,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,16"
"TARIFF,156017,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,13"
"TARIFF,156018,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,11"
"TARIFF,156019,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,9"
"TARIFF,156020,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,8"
"TARIFF,156021,Uncontrolled Usage Charge,V,0.27217391,kWh,X,D,16"
"TARIFF,156022,Uncontrolled Usage Charge,V,0.27217391,kWh,X,N,8"
"TARIFF,156023,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,19"
"TARIFF,156024,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,18"
"TARIFF,156025,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,16"
"TARIFF,156026,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,13"
"TARIFF,156027,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,11"
"TARIFF,156028,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,9"
"TARIFF,156029,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,8"
"TARIFF,156030,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,24"
"TARIFF,156031,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,20"
"TARIFF,156032,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,17"
"TARIFF,156033,Uncontrolled Usage Charge,V,0.27217391,kWh,X,CN,10"
"TARIFF,156034,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,17"
"TARIFF,156035,Uncontrolled Usage Charge,V,0.27217391,kWh,X,N,10"
"TARIFF,156036,Uncontrolled Usage Charge,V,0.27217391,kWh,X,D,14"
"TARIFF,156037,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,20"
"TARIFF,156038,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NC,8"
"TARIFF,156039,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,5"
"TARIFF,156040,Uncontrolled Usage Charge,V,0.27217391,kWh,X,IN,12"
"TARIFF,156041,Uncontrolled Usage Charge,V,0.27217391,kWh,X,DC,16"
"TARIFF,156042,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NO,8"
"TARIFF,156043,Uncontrolled Usage Charge,V,0.27217391,kWh,X,DIN,14"
"TARIFF,156044,Uncontrolled Usage Charge,V,0.27217391,kWh,X,DIN,16"
"TARIFF,156045,Uncontrolled Usage Charge,V,0.27217391,kWh,X,DIN,19"
"TARIFF,156046,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NIN,8"
"TARIFF,156047,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NIN,10"
"TARIFF,156048,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NIN,14"
"TARIFF,156049,Uncontrolled Usage Charge,V,0.27217391,kWh,X,NIN,16"
"TARIFF,159126,Fixed Daily Charge,F,3.02608696,day,,,"
"PLAN,VECT_ARCS_Mar2017,Slingshot controlled standard user plan,,,,N"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"NETWORK,UNET,,WRCL WRCS WRNLC WRNSC,"
"NETWORK,VECT,,ARCL ARCS ARNLC ARNSC,"
"TARIFF,156050,All-Inclusive Usage Charge,V,0.25582609,kWh,X,UN,24"
"TARIFF,156051,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,19"
"TARIFF,156052,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,18"
"TARIFF,156053,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,16"
"TARIFF,156054,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,13"
"TARIFF,156055,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,11"
"TARIFF,156056,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,9"
"TARIFF,156057,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,8"
"TARIFF,156058,All-Inclusive Usage Charge,V,0.25582609,kWh,X,D,16"
"TARIFF,156059,All-Inclusive Usage Charge,V,0.25582609,kWh,X,N,8"
"TARIFF,156060,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,19"
"TARIFF,156061,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,18"
"TARIFF,156062,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,16"
"TARIFF,156063,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,13"
"TARIFF,156064,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,11"
"TARIFF,156065,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,9"
"TARIFF,156066,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,8"
"TARIFF,156067,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,24"
"TARIFF,156068,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,20"
"TARIFF,156069,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,17"
"TARIFF,156070,All-Inclusive Usage Charge,V,0.25582609,kWh,X,CN,10"
"TARIFF,156071,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,17"
"TARIFF,156072,All-Inclusive Usage Charge,V,0.25582609,kWh,X,N,10"
"TARIFF,156073,All-Inclusive Usage Charge,V,0.25582609,kWh,X,D,14"
"TARIFF,156074,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,20"
"TARIFF,156075,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NC,8"
"TARIFF,156076,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,5"
"TARIFF,156077,All-Inclusive Usage Charge,V,0.25582609,kWh,X,IN,12"
"TARIFF,156078,All-Inclusive Usage Charge,V,0.25582609,kWh,X,DC,16"
"TARIFF,156079,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NO,8"
"TARIFF,156080,All-Inclusive Usage Charge,V,0.25582609,kWh,X,DIN,14"
"TARIFF,156081,All-Inclusive Usage Charge,V,0.25582609,kWh,X,DIN,16"
"TARIFF,156082,All-Inclusive Usage Charge,V,0.25582609,kWh,X,DIN,19"
"TARIFF,156083,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NIN,8"
"TARIFF,156084,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NIN,10"
"TARIFF,156085,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NIN,14"
"TARIFF,156086,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NIN,16"
"TARIFF,156087,All-Inclusive Usage Charge,V,0.25582609,kWh,X,NIN,19"
"TARIFF,159127,Fixed Daily Charge,F,3.02608696,day,,,"
"PLAN,SS_COUP_Low_201706,Counties Power low user plan,,,,Y"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"NETWORK,COUP,,40 96 RLUC RSUC,"
"TARIFF,178735,Fixed Daily Charge,F,1.20000000,day,,,"
"TARIFF,178934,Uncontrolled Usage Charge,V,0.44860870,kWh,X,UN,24"
"TARIFF,178935,Uncontrolled Usage Charge,V,0.44860870,kWh,X,D,16"
"TARIFF,178936,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,19"
"TARIFF,178937,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,18"
"TARIFF,178938,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,16"
"TARIFF,178939,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,13"
"TARIFF,178940,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,11"
"TARIFF,178941,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,9"
"TARIFF,178942,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,8"
"TARIFF,178943,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,24"
"TARIFF,178944,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,17"
"TARIFF,178945,Uncontrolled Usage Charge,V,0.44860870,kWh,X,IN,20"
"TARIFF,178946,Uncontrolled Usage Charge,V,0.44860870,kWh,X,SWDPK,8"
"TARIFF,178947,Uncontrolled Usage Charge,V,0.44860870,kWh,X,WWDPK,8"
"TARIFF,178948,Uncontrolled Usage Charge,V,0.44860870,kWh,X,DIN,16"
"TARIFF,178949,Controlled Usage Charge,V,0.31852174,kWh,X,CN,19"
"TARIFF,178950,Controlled Usage Charge,V,0.31852174,kWh,X,CN,18"
"TARIFF,178951,Controlled Usage Charge,V,0.31852174,kWh,X,CN,16"
"TARIFF,178952,Controlled Usage Charge,V,0.31852174,kWh,X,CN,13"
"TARIFF,178953,Controlled Usage Charge,V,0.31852174,kWh,X,CN,11"
"TARIFF,178954,Controlled Usage Charge,V,0.31852174,kWh,X,CN,9"
"TARIFF,178955,Controlled Usage Charge,V,0.31852174,kWh,X,CN,8"
"TARIFF,178956,Controlled Usage Charge,V,0.31852174,kWh,X,N,8"
"TARIFF,178957,Controlled Usage Charge,V,0.31852174,kWh,X,CN,20"
"TARIFF,178958,Controlled Usage Charge,V,0.31852174,kWh,X,CN,17"
"TARIFF,178959,Controlled Usage Charge,V,0.31852174,kWh,X,CN,10"
"TARIFF,178960,Controlled Usage Charge,V,0.31852174,kWh,X,N,10"
"TARIFF,178961,Controlled Usage Charge,V,0.31852174,kWh,X,WDOP,8"
"TARIFF,178962,Controlled Usage Charge,V,0.31852174,kWh,X,NIN,8"
"PLAN,SS_COUP_Standard_201706,Counties Power standard user plan,,,,N"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"NETWORK,COUP,,40 96 RLUC RSUC,"
"TARIFF,178736,Fixed Daily Charge,F,2.91304348,day,,,"
"TARIFF,178963,Uncontrolled Usage Charge,V,0.37052174,kWh,X,UN,24"
"TARIFF,178964,Uncontrolled Usage Charge,V,0.37052174,kWh,X,D,16"
"TARIFF,178965,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,19"
"TARIFF,178966,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,18"
"TARIFF,178967,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,16"
"TARIFF,178968,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,13"
"TARIFF,178969,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,11"
"TARIFF,178970,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,9"
"TARIFF,178971,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,8"
"TARIFF,178972,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,24"
"TARIFF,178973,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,17"
"TARIFF,178974,Uncontrolled Usage Charge,V,0.37052174,kWh,X,IN,20"
"TARIFF,178975,Uncontrolled Usage Charge,V,0.37052174,kWh,X,SWDPK,8"
"TARIFF,178976,Uncontrolled Usage Charge,V,0.37052174,kWh,X,WWDPK,8"
"TARIFF,178977,Uncontrolled Usage Charge,V,0.37052174,kWh,X,DIN,16"
"TARIFF,178978,Controlled Usage Charge,V,0.24043478,kWh,X,CN,19"
"TARIFF,178979,Controlled Usage Charge,V,0.24043478,kWh,X,CN,18"
"TARIFF,178980,Controlled Usage Charge,V,0.24043478,kWh,X,CN,16"
"TARIFF,178981,Controlled Usage Charge,V,0.24043478,kWh,X,CN,13"
"TARIFF,178982,Controlled Usage Charge,V,0.24043478,kWh,X,CN,11"
"TARIFF,178983,Controlled Usage Charge,V,0.24043478,kWh,X,CN,9"
"TARIFF,178984,Controlled Usage Charge,V,0.24043478,kWh,X,CN,8"
"TARIFF,178985,Controlled Usage Charge,V,0.24043478,kWh,X,N,8"
"TARIFF,178986,Controlled Usage Charge,V,0.24043478,kWh,X,CN,20"
"TARIFF,178987,Controlled Usage Charge,V,0.24043478,kWh,X,CN,17"
"TARIFF,178988,Controlled Usage Charge,V,0.24043478,kWh,X,CN,10"
"TARIFF,178989,Controlled Usage Charge,V,0.24043478,kWh,X,N,10"
"TARIFF,178990,Controlled Usage Charge,V,0.24043478,kWh,X,WDOP,8"
"TARIFF,178991,Controlled Usage Charge,V,0.24043478,kWh,X,NIN,8"
"PLAN,SS_WAIK_Low_201706,WEL Network plans low user plan,,,,Y"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"NETWORK,WAIK,,1153 1153C 1154 1154C,"
"TARIFF,156088,Uncontrolled Usage Charge,V,0.35869565,kWh,X,UN,24"
"TARIFF,156089,Uncontrolled Usage Charge,V,0.35869565,kWh,X,D,16"
"TARIFF,156090,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,19"
"TARIFF,156091,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,18"
"TARIFF,156092,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,16"
"TARIFF,156093,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,13"
"TARIFF,156094,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,11"
"TARIFF,156095,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,9"
"TARIFF,156096,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,8"
"TARIFF,156097,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,24"
"TARIFF,156098,Uncontrolled Usage Charge,V,0.35869565,kWh,X,IN,17"
"TARIFF,156099,Uncontrolled Usage Charge,V,0.35869565,kWh,X,D,14"
"TARIFF,156100,Uncontrolled Usage Charge,V,0.35869565,kWh,X,D,18"
"TARIFF,156101,Uncontrolled Usage Charge,V,0.35869565,kWh,X,DIN,16"
"TARIFF,156102,Controlled Usage Charge,V,0.27591304,kWh,X,CN,19"
"TARIFF,156103,Controlled Usage Charge,V,0.27591304,kWh,X,CN,18"
"TARIFF,156104,Controlled Usage Charge,V,0.27591304,kWh,X,CN,16"
"TARIFF,156105,Controlled Usage Charge,V,0.27591304,kWh,X,CN,13"
"TARIFF,156106,Controlled Usage Charge,V,0.27591304,kWh,X,CN,11"
"TARIFF,156107,Controlled Usage Charge,V,0.27591304,kWh,X,CN,9"
"TARIFF,156108,Controlled Usage Charge,V,0.27591304,kWh,X,CN,8"
"TARIFF,156109,Controlled Usage Charge,V,0.27591304,kWh,X,N,8"
"TARIFF,156110,Controlled Usage Charge,V,0.27591304,kWh,X,CN,20"
"TARIFF,156111,Controlled Usage Charge,V,0.27591304,kWh,X,CN,17"
"TARIFF,156112,Controlled Usage Charge,V,0.27591304,kWh,X,CN,10"
"TARIFF,156113,Controlled Usage Charge,V,0.27591304,kWh,X,N,10"
"TARIFF,156114,Controlled Usage Charge,V,0.27591304,kWh,X,NIN,8"
"TARIFF,159128,Fixed Daily Charge,F,1.50000000,day,,,"
"PLAN,SS_WAIK_Standard_201706,WEL Network plans standard user plan,,,,N"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"NETWORK,WAIK,,1153 1153C 1154 1154C,"
"TARIFF,156115,Uncontrolled Usage Charge,V,0.27843478,kWh,X,UN,24"
"TARIFF,156116,Uncontrolled Usage Charge,V,0.27843478,kWh,X,D,16"
"TARIFF,156117,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,19"
"TARIFF,156118,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,18"
"TARIFF,156119,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,16"
"TARIFF,156120,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,13"
"TARIFF,156121,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,11"
"TARIFF,156122,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,9"
"TARIFF,156123,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,8"
"TARIFF,156124,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,24"
"TARIFF,156125,Uncontrolled Usage Charge,V,0.27843478,kWh,X,IN,17"
"TARIFF,156126,Uncontrolled Usage Charge,V,0.27843478,kWh,X,D,14"
"TARIFF,156127,Uncontrolled Usage Charge,V,0.27843478,kWh,X,D,18"
"TARIFF,156128,Uncontrolled Usage Charge,V,0.27843478,kWh,X,DIN,16"
"TARIFF,156129,Controlled Usage Charge,V,0.19565217,kWh,X,CN,19"
"TARIFF,156130,Controlled Usage Charge,V,0.19565217,kWh,X,CN,18"
"TARIFF,156131,Controlled Usage Charge,V,0.19565217,kWh,X,CN,16"
"TARIFF,156132,Controlled Usage Charge,V,0.19565217,kWh,X,CN,13"
"TARIFF,156133,Controlled Usage Charge,V,0.19565217,kWh,X,CN,11"
"TARIFF,156134,Controlled Usage Charge,V,0.19565217,kWh,X,CN,9"
"TARIFF,156135,Controlled Usage Charge,V,0.19565217,kWh,X,CN,8"
"TARIFF,156136,Controlled Usage Charge,V,0.19565217,kWh,X,N,8"
"TARIFF,156137,Controlled Usage Charge,V,0.19565217,kWh,X,CN,20"
"TARIFF,156138,Controlled Usage Charge,V,0.19565217,kWh,X,CN,17"
"TARIFF,156139,Controlled Usage Charge,V,0.19565217,kWh,X,CN,10"
"TARIFF,156140,Controlled Usage Charge,V,0.19565217,kWh,X,N,10"
"TARIFF,156141,Controlled Usage Charge,V,0.19565217,kWh,X,NIN,8"
"TARIFF,159129,Fixed Daily Charge,F,3.26086957,day,,,"
"PLAN,SS_CKHK_Low_201706,Wellington Electricity Lines low user plan,,,,Y"
"ATTRIBUTE,DISCOUNT_OTHER,,,$20 DISCOUNT PER MONTH FOR BUNDLING POWER WITH BROADBAND"
"ATTRIBUTE,METER_TYPE_NHH,,,"
"NETWORK,CKHK,,RLU RLUTOU RSU RSUTOU,"
"TARIFF,156142,Uncontrolled Usage Charge,V,0.31773913,kWh,X,UN,24"
"TARIFF,156143,Uncontrolled Usage Charge,V,0.31773913,kWh,X,D,16"
"TARIFF,156144,Uncontrolled Usage Charge,V,0.31773913,kWh,X,D,14"
"TARIFF,156145,Uncontrolled Usage Charge,V,0.31773913,kWh,X,WE,24"
"TARIFF,156146,Uncontrolled Usage Charge,V,0.31773913,kWh,X,WD,16"
"TARIFF,156147,Uncontrolled Usage Charge,V,0.31773913,kWh,X,DIN,8"
"TARIFF,156148,Uncontrolled Usage Charge,V,0.31773913,kWh,X,DIN,10"
"TARIFF,156149,Uncontrolled Usage Charge,V,0.31773913,kWh,X,DIN,16"
"TARIFF,156150,Uncontrolled Usage Charge,V,0.31773913,kWh,X,DIN,19"
"TARIFF,156151,All-Inclusive Usage Charge,V,0.29060870,kWh,X,IN,19"
"TARIFF,156152,All-Inclusive Usage Charge,V,0.29060870,kWh,X,IN,18"
